0.0,0.0
6.25e-05,0.170905044216704
0.000125,0.3307275500969128
0.0001875,0.4694236064602333
0.00025,0.5789118439949515
0.0003125,0.6537812474790461
0.000375,0.6917065522111389
0.0004375,0.6935287915626507
0.0005,0.6629972609741488
0.0005625,0.6062081313046219
0.000625,0.530809605482093
0.0006875,0.4450698045659319
0.00075,0.356918422925915
0.0008125,0.27307489201524826
0.000875,0.1983641789312955
0.0009375,0.1352978339918957
0.001,0.083965310425069
0.0010625,0.04224279908695132
0.001125,0.0062883515410142865
0.0011875,-0.028742517954703728
0.00125,-0.06785314616647391
0.0013125,-0.11534177370143173
0.001375,-0.17402759996605954
0.0014375,-0.2446662640665498
0.0015,-0.3256313448080053
0.0015625,-0.4129063632694626
0.001625,-0.5003941988502341
0.0016875,-0.5805122623134791
0.00175,-0.6450067982216576
0.0018125,-0.6858924844494243
0.001875,-0.6964073133880102
0.0019375,-0.671869532227643
0.002,-0.6103336092428673
0.0020625,-0.5129646159356749
0.002125,-0.38408245986515044
0.0021875,-0.23086531826145157
0.00225,-0.06274095843044876
0.0023125,0.10946923493393568
0.002375,0.27456002261933676
0.0024375,0.421994504388687
0.0025,0.542882454634515
0.0025625,0.6307770907310599
0.002625,0.6822036417423875
0.0026875,0.696864179907359
0.00275,0.6775006314975218
0.0028125,0.6294372932479229
0.002875,0.5598609158447031
0.0029375,0.4769261679246041
0.003,0.3887935829244535
0.0030625,0.30271367666416865
0.003125,0.22426406871192828
0.0031875,0.15682699743512188
0.00325,0.10136492638388561
0.0033125,0.056515546829149416
0.003375,0.018988725073963618
0.0034375,-0.0157885644286608
0.0035,-0.05286319747856981
0.0035625,-0.09688640123697329
0.003625,-0.1512947295336286
0.0036875,-0.21764636588224212
0.00375,-0.2951988933659375
0.0038125,-0.380785542981231
0.003875,-0.46901085241036616
0.0039375,-0.5527479249937998
0.004,-0.6238826837698241
0.0040625,-0.6742200521865155
0.004125,-0.696446500894671
0.0041875,-0.6850353419577583
0.00425,-0.6369865221385009
0.0043125,-0.5523108723309187
0.004375,-0.4341976987187159
0.0044375,-0.2888408707098098
0.0045,-0.12493791757155327
0.0045625,0.04708553308948859
0.004625,0.21604180315094007
0.0046875,0.37103141565636333
0.00475,0.5024614874806017
0.0048125,0.6029199010264799
0.004875,0.6678096396511404
0.0049375,0.6956754929081284
0.005,0.6881909602355867
